"source","ident","fold"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022524-16-36/000067/2022524-16-36_Halyomorpha_halys_000067_s86_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000000/2022530-16-6_Halyomorpha_halys_000000_s4_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000004/2022530-16-6_Halyomorpha_halys_000004_s19_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000006/2022530-16-6_Halyomorpha_halys_000006_s55_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000007/2022530-16-6_Halyomorpha_halys_000007_s48_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000012/2022530-16-6_Halyomorpha_halys_000012_s126_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000012/2022530-16-6_Halyomorpha_halys_000012_s129_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000013/2022530-16-6_Halyomorpha_halys_000013_s4_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000013/2022530-16-6_Halyomorpha_halys_000013_s49_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000013/2022530-16-6_Halyomorpha_halys_000013_s7_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000013/2022530-16-6_Halyomorpha_halys_000013_s70_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000014/2022530-16-6_Halyomorpha_halys_000014_s125_ch3","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000014/2022530-16-6_Halyomorpha_halys_000014_s82_ch3","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000015/2022530-16-6_Halyomorpha_halys_000015_s31_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000015/2022530-16-6_Halyomorpha_halys_000015_s7_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000016/2022530-16-6_Halyomorpha_halys_000016_s24_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000016/2022530-16-6_Halyomorpha_halys_000016_s33_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000017/2022530-16-6_Halyomorpha_halys_000017_s17_ch3","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000017/2022530-16-6_Halyomorpha_halys_000017_s19_ch3","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000017/2022530-16-6_Halyomorpha_halys_000017_s77_ch3","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000020/2022530-16-6_Halyomorpha_halys_000020_s56_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000020/2022530-16-6_Halyomorpha_halys_000020_s63_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000023/2022530-16-6_Halyomorpha_halys_000023_s51_ch2","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000024/2022530-16-6_Halyomorpha_halys_000024_s26_ch3","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000025/2022530-16-6_Halyomorpha_halys_000025_s90_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000028/2022530-16-6_Halyomorpha_halys_000028_s123_ch3","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000041/2022530-16-6_Halyomorpha_halys_000041_s40_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000041/2022530-16-6_Halyomorpha_halys_000041_s54_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s4_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s46_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s47_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s48_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s49_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s5_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s50_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s51_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s52_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s53_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s54_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s55_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s56_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s57_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s58_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s59_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s6_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s60_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s61_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s62_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s63_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s64_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s65_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s66_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s67_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s68_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s69_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s70_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s71_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s72_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s73_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s74_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s75_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s76_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s77_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000042/2022530-16-6_Halyomorpha_halys_000042_s78_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000043/2022530-16-6_Halyomorpha_halys_000043_s64_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000052/2022530-16-6_Halyomorpha_halys_000052_s10_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000052/2022530-16-6_Halyomorpha_halys_000052_s12_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000056/2022530-16-6_Halyomorpha_halys_000056_s72_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000057/2022530-16-6_Halyomorpha_halys_000057_s100_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000057/2022530-16-6_Halyomorpha_halys_000057_s74_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000057/2022530-16-6_Halyomorpha_halys_000057_s88_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000057/2022530-16-6_Halyomorpha_halys_000057_s97_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000058/2022530-16-6_Halyomorpha_halys_000058_s45_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000058/2022530-16-6_Halyomorpha_halys_000058_s58_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000061/2022530-16-6_Halyomorpha_halys_000061_s17_ch3","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000061/2022530-16-6_Halyomorpha_halys_000061_s19_ch3","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022530-16-6/000061/2022530-16-6_Halyomorpha_halys_000061_s48_ch3","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022531-16-10/000000/2022531-16-10_Halyomorpha_halys_000000_s1_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022531-16-10/000001/2022531-16-10_Halyomorpha_halys_000001_s18_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022531-16-10/000001/2022531-16-10_Halyomorpha_halys_000001_s21_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022531-16-10/000001/2022531-16-10_Halyomorpha_halys_000001_s41_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022531-16-10/000001/2022531-16-10_Halyomorpha_halys_000001_s7_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022531-16-10/000001/2022531-16-10_Halyomorpha_halys_000001_s79_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022531-16-10/000001/2022531-16-10_Halyomorpha_halys_000001_s82_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/2022531-16-10/000001/2022531-16-10_Halyomorpha_halys_000001_s9_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000000/202261-15-3_Halyomorpha_halys_000000_s8_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000001/202261-15-3_Halyomorpha_halys_000001_s18_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000001/202261-15-3_Halyomorpha_halys_000001_s32_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000002/202261-15-3_Halyomorpha_halys_000002_s55_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000005/202261-15-3_Halyomorpha_halys_000005_s2_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000007/202261-15-3_Halyomorpha_halys_000007_s17_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000009/202261-15-3_Halyomorpha_halys_000009_s49_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000009/202261-15-3_Halyomorpha_halys_000009_s57_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000013/202261-15-3_Halyomorpha_halys_000013_s28_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000014/202261-15-3_Halyomorpha_halys_000014_s11_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000015/202261-15-3_Halyomorpha_halys_000015_s53_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000017/202261-15-3_Halyomorpha_halys_000017_s8_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000018/202261-15-3_Halyomorpha_halys_000018_s36_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000019/202261-15-3_Halyomorpha_halys_000019_s59_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000020/202261-15-3_Halyomorpha_halys_000020_s77_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000021/202261-15-3_Halyomorpha_halys_000021_s11_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000024/202261-15-3_Halyomorpha_halys_000024_s15_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000028/202261-15-3_Halyomorpha_halys_000028_s7_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000029/202261-15-3_Halyomorpha_halys_000029_s11_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000029/202261-15-3_Halyomorpha_halys_000029_s14_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000033/202261-15-3_Halyomorpha_halys_000033_s23_ch3","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000050/202261-15-3_Halyomorpha_halys_000050_s12_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000050/202261-15-3_Halyomorpha_halys_000050_s36_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000051/202261-15-3_Halyomorpha_halys_000051_s58_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000056/202261-15-3_Halyomorpha_halys_000056_s69_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Halyomorpha_halys/202261-15-3/000058/202261-15-3_Halyomorpha_halys_000058_s2_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000018/2022511-18-10_Nezara_viridula_000018_s76_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000023/2022511-18-10_Nezara_viridula_000023_s150_ch2","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000023/2022511-18-10_Nezara_viridula_000023_s160_ch2","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000023/2022511-18-10_Nezara_viridula_000023_s29_ch2","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000023/2022511-18-10_Nezara_viridula_000023_s68_ch2","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000024/2022511-18-10_Nezara_viridula_000024_s116_ch2","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000025/2022511-18-10_Nezara_viridula_000025_s61_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000025/2022511-18-10_Nezara_viridula_000025_s62_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000034/2022511-18-10_Nezara_viridula_000034_s38_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000036/2022511-18-10_Nezara_viridula_000036_s155_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000036/2022511-18-10_Nezara_viridula_000036_s87_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000048/2022511-18-10_Nezara_viridula_000048_s56_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000050/2022511-18-10_Nezara_viridula_000050_s100_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000050/2022511-18-10_Nezara_viridula_000050_s37_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000050/2022511-18-10_Nezara_viridula_000050_s38_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000050/2022511-18-10_Nezara_viridula_000050_s58_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022511-18-10/000051/2022511-18-10_Nezara_viridula_000051_s33_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022512-17-17/000000/2022512-17-17_Nezara_viridula_000000_s52_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022512-17-17/000000/2022512-17-17_Nezara_viridula_000000_s58_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022512-17-17/000002/2022512-17-17_Nezara_viridula_000002_s124_ch3","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022512-17-17/000013/2022512-17-17_Nezara_viridula_000013_s21_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022512-17-17/000015/2022512-17-17_Nezara_viridula_000015_s110_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022512-17-17/000018/2022512-17-17_Nezara_viridula_000018_s139_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022512-17-17/000028/2022512-17-17_Nezara_viridula_000028_s138_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022512-17-17/000031/2022512-17-17_Nezara_viridula_000031_s19_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022512-17-17/000039/2022512-17-17_Nezara_viridula_000039_s43_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022512-17-17/000040/2022512-17-17_Nezara_viridula_000040_s17_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000004/2022523-16-40_Nezara_viridula_000004_s16_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000005/2022523-16-40_Nezara_viridula_000005_s10_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000010/2022523-16-40_Nezara_viridula_000010_s10_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000010/2022523-16-40_Nezara_viridula_000010_s11_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000010/2022523-16-40_Nezara_viridula_000010_s12_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000010/2022523-16-40_Nezara_viridula_000010_s13_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000010/2022523-16-40_Nezara_viridula_000010_s15_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000010/2022523-16-40_Nezara_viridula_000010_s3_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000010/2022523-16-40_Nezara_viridula_000010_s65_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000010/2022523-16-40_Nezara_viridula_000010_s66_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000010/2022523-16-40_Nezara_viridula_000010_s67_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000010/2022523-16-40_Nezara_viridula_000010_s7_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000010/2022523-16-40_Nezara_viridula_000010_s79_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000010/2022523-16-40_Nezara_viridula_000010_s8_ch1","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000010/2022523-16-40_Nezara_viridula_000010_s9_ch1","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000019/2022523-16-40_Nezara_viridula_000019_s4_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000026/2022523-16-40_Nezara_viridula_000026_s63_ch0","validate"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000032/2022523-16-40_Nezara_viridula_000032_s11_ch3","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000066/2022523-16-40_Nezara_viridula_000066_s16_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000066/2022523-16-40_Nezara_viridula_000066_s17_ch0","train"
"2025-06-24 InsectSound1000","Luke - External Data Sources/InsectSound1000/Nezara_viridula/2022523-16-40/000066/2022523-16-40_Nezara_viridula_000066_s20_ch0","validate"
